time,precip,temp,soil_moisture,soil_temp
2000-12-27T00:00,0,-1.1,0.209,2.1
2000-12-28T00:00,0,-2.1,0.208,2.3
2000-12-29T00:00,0,-3.2,0.207,2.3
2000-12-30T00:00,0,-1.4,0.206,2
2000-12-31T00:00,0,-1.6,0.205,1.7
2001-01-01T00:00,0,-0.8,0.203,1.3
2001-01-02T00:00,0,-1.4,0.202,1.1
2001-01-03T00:00,0,-1.8,0.201,0.8
2001-01-04T00:00,0,-0.1,0.2,0.6
2001-01-05T00:00,0.8,-0.2,0.199,0.6
2001-01-06T00:00,0,2.2,0.199,0.8
2001-01-07T00:00,0,2.7,0.198,1.1
2001-01-08T00:00,5.2,2.4,0.198,1.4
2001-01-09T00:00,0,-0.5,0.202,1.6
2001-01-10T00:00,0,1.3,0.202,1.6
2001-01-11T00:00,0,4.5,0.2,2
2001-01-12T00:00,0,3.1,0.198,2.4
2001-01-13T00:00,0,1.5,0.198,1.9
2001-01-14T00:00,0.7,2.2,0.197,1.6
2001-01-15T00:00,0.7,4.2,0.197,2.1
2001-01-16T00:00,0.2,4.8,0.197,3.1
2001-01-17T00:00,0,3.4,0.196,2.9
2001-01-18T00:00,2.2,2.3,0.195,2.5
2001-01-19T00:00,36.5,3.2,0.215,2.7
2001-01-20T00:00,26.5,2.4,0.252,2.8
2001-01-21T00:00,5.3,-0.6,0.243,2
2001-01-22T00:00,0,-1.2,0.235,1.5
2001-01-23T00:00,0,-0.4,0.231,1.2
2001-01-24T00:00,0,2.2,0.227,0.9
2001-01-25T00:00,0,1.1,0.224,0.9
2001-01-26T00:00,0,-1.1,0.221,0.9
2001-01-27T00:00,0.1,3,0.219,1
2001-01-28T00:00,0,1.2,0.217,1.2
2001-01-29T00:00,0,1.7,0.213,1.2
2001-01-30T00:00,8.1,6.5,0.216,2.1
2001-01-31T00:00,0,7.8,0.223,4
2001-02-01T00:00,0,5,0.22,3.5
2001-02-02T00:00,0.6,3.9,0.217,2.8
2001-02-03T00:00,0,-0.3,0.215,1.9
2001-02-04T00:00,0,1.5,0.214,1.1
2001-02-05T00:00,20.7,2.7,0.23,1.3
2001-02-06T00:00,0,4.1,0.239,1.9
2001-02-07T00:00,0,4.8,0.233,2.7
2001-02-08T00:00,0,4.5,0.229,2.7
2001-02-09T00:00,0,9.6,0.225,4.3
2001-02-10T00:00,1.4,9.1,0.221,6.2
2001-02-11T00:00,0,0.5,0.218,3.4
2001-02-12T00:00,1.4,1,0.216,2.3
2001-02-13T00:00,2.8,5.2,0.216,3.1
2001-02-14T00:00,0,7.2,0.216,4.6
2001-02-15T00:00,1.6,8.3,0.215,5.6
2001-02-16T00:00,13.8,4.8,0.218,4.7
2001-02-17T00:00,7.1,3.3,0.241,4.1
2001-02-18T00:00,0,-1.1,0.236,2.5
2001-02-19T00:00,0,2.4,0.231,1.8
2001-02-20T00:00,0.6,7.6,0.226,3
2001-02-21T00:00,0,6.6,0.223,4.9
2001-02-22T00:00,12.1,-2.8,0.221,3
2001-02-23T00:00,0.1,0.6,0.219,1.9
2001-02-24T00:00,0,0.6,0.22,1.9
2001-02-25T00:00,5.7,6.8,0.224,2.8
2001-02-26T00:00,0,8.1,0.236,4.8
2001-02-27T00:00,0,5.5,0.231,4.1
2001-02-28T00:00,1.1,3.8,0.227,4.1
2001-03-01T00:00,0,3.2,0.224,3
2001-03-02T00:00,0,6.7,0.22,4
2001-03-03T00:00,0,7.6,0.217,5
2001-03-04T00:00,12.1,4.9,0.216,5.1
2001-03-05T00:00,6.2,2.2,0.229,4.1
2001-03-06T00:00,0.1,-0.2,0.227,2.7
2001-03-07T00:00,0,4.2,0.224,2.7
2001-03-08T00:00,0,3.6,0.221,3.2
2001-03-09T00:00,3.1,4.4,0.22,3.4
2001-03-10T00:00,0,3,0.219,2.9
2001-03-11T00:00,0,6,0.215,3.1
2001-03-12T00:00,1.4,5.4,0.212,4.3
2001-03-13T00:00,12,8.9,0.22,5.4
2001-03-14T00:00,0,9.4,0.224,6.3
2001-03-15T00:00,6.5,6.7,0.221,5.6
2001-03-16T00:00,2.4,7,0.225,5.5
2001-03-17T00:00,2.1,7.4,0.226,5.9
2001-03-18T00:00,0,5.4,0.226,5.2
2001-03-19T00:00,0,5.9,0.222,4.7
2001-03-20T00:00,0.6,6.6,0.218,4.8
2001-03-21T00:00,25.2,7.7,0.231,5.7
2001-03-22T00:00,0.8,8.3,0.243,6.3
2001-03-23T00:00,0,9.3,0.234,6.9
2001-03-24T00:00,0.3,8.3,0.228,7.1
2001-03-25T00:00,0,4.4,0.224,6
2001-03-26T00:00,1,2.3,0.22,5
2001-03-27T00:00,0,1.5,0.217,3.9
2001-03-28T00:00,0,3.9,0.214,3.8
2001-03-29T00:00,17.3,5.4,0.213,4.4
2001-03-30T00:00,22.4,8.8,0.25,5.5
2001-03-31T00:00,0.9,6.6,0.241,5.9
2001-04-01T00:00,0.6,7.1,0.236,5.9
2001-04-02T00:00,0,8,0.232,6.4
2001-04-03T00:00,0.3,8.8,0.228,6.3
2001-04-04T00:00,0,9.6,0.223,7.5
2001-04-05T00:00,0,9.5,0.216,7.3
2001-04-06T00:00,3.1,12.9,0.213,8.5
2001-04-07T00:00,0.2,12.6,0.213,9.9
2001-04-08T00:00,1.4,11.4,0.212,9.4
2001-04-09T00:00,0,16.4,0.209,10.7
2001-04-10T00:00,0.3,14.3,0.205,12
2001-04-11T00:00,16.1,10.8,0.22,10.7
2001-04-12T00:00,0.1,15,0.23,10.7
2001-04-13T00:00,1.8,17.5,0.226,12.6
2001-04-14T00:00,0,13.8,0.22,11.8
2001-04-15T00:00,6.7,13.2,0.214,11.3
2001-04-16T00:00,3.3,10.2,0.217,10.3
2001-04-17T00:00,2.9,7.4,0.219,9
2001-04-18T00:00,4.1,6.7,0.219,8.2
2001-04-19T00:00,0,8.4,0.216,8
2001-04-20T00:00,0.1,12.4,0.21,9.3
2001-04-21T00:00,0.4,15.6,0.205,11.2
2001-04-22T00:00,0,18.6,0.2,13.1
2001-04-23T00:00,0,19.2,0.194,14.4
2001-04-24T00:00,1.2,18.7,0.188,15.2
2001-04-25T00:00,0,11.2,0.184,13
2001-04-26T00:00,0,12,0.182,11
2001-04-27T00:00,0,14.9,0.178,11.1
2001-04-28T00:00,0,14.8,0.172,12.5
2001-04-29T00:00,0,11.6,0.166,11.8
2001-04-30T00:00,0,14.5,0.162,11.8
2001-05-01T00:00,0,17.1,0.156,13.3
2001-05-02T00:00,0,18.4,0.151,14.4
2001-05-03T00:00,0,19.6,0.147,15.5
2001-05-04T00:00,0,20.6,0.143,16.5
2001-05-05T00:00,0,20.6,0.14,17.2
2001-05-06T00:00,0,15.5,0.137,16.1
2001-05-07T00:00,0,12.9,0.135,14.1
2001-05-08T00:00,0,14.8,0.134,13.9
2001-05-09T00:00,0.1,16.7,0.132,14.6
2001-05-10T00:00,0,19.6,0.129,15.4
2001-05-11T00:00,0,21,0.124,16.5
2001-05-12T00:00,0.3,20.9,0.115,17.5
2001-05-13T00:00,0,17,0.112,16.8
2001-05-14T00:00,0,15.7,0.111,15.6
2001-05-15T00:00,0,16.8,0.109,15.5
2001-05-16T00:00,0,16.2,0.108,15.5
2001-05-17T00:00,0.4,14.8,0.108,15.3
2001-05-18T00:00,5.9,16.8,0.109,15.5
2001-05-19T00:00,27.4,18.4,0.137,15.9
2001-05-20T00:00,3.8,17.1,0.157,16.3
2001-05-21T00:00,16.2,15.8,0.172,15.5
2001-05-22T00:00,20.8,19.5,0.194,16.2
2001-05-23T00:00,6.9,18.5,0.225,16.9
2001-05-24T00:00,0,18.6,0.216,16.4
2001-05-25T00:00,4.6,18,0.208,16.8
2001-05-26T00:00,30.5,17.4,0.226,16.9
2001-05-27T00:00,5.1,19,0.241,16.9
2001-05-28T00:00,0.5,19.2,0.227,17.4
2001-05-29T00:00,0,19.2,0.217,17.1
2001-05-30T00:00,0,17.5,0.207,16.8
2001-05-31T00:00,0,16,0.198,15.8
2001-06-01T00:00,18.8,16.8,0.194,15.3
2001-06-02T00:00,16.9,19.5,0.241,16.3
2001-06-03T00:00,0.2,18.9,0.229,16.8
2001-06-04T00:00,0,18.7,0.218,16.7
2001-06-05T00:00,17.2,20.5,0.233,17.6
2001-06-06T00:00,1.2,21.3,0.226,18.5
2001-06-07T00:00,26.5,19.7,0.24,18.6
2001-06-08T00:00,0,21.1,0.233,18.6
2001-06-09T00:00,0,21.6,0.222,18.9
2001-06-10T00:00,0,22,0.211,19.4
2001-06-11T00:00,0.2,23.6,0.2,20
2001-06-12T00:00,0,24.7,0.193,21.3
2001-06-13T00:00,0,25.7,0.186,22.2
2001-06-14T00:00,0,25,0.179,22.4
2001-06-15T00:00,6.5,24.6,0.175,22.4
2001-06-16T00:00,28.4,23.6,0.2,22.1
2001-06-17T00:00,8.6,24.7,0.243,22
2001-06-18T00:00,0,24,0.225,22.2
2001-06-19T00:00,0,24.7,0.213,22
2001-06-20T00:00,0,24.9,0.203,22.5
2001-06-21T00:00,0,25.1,0.195,23
2001-06-22T00:00,1.4,25,0.189,23.2
2001-06-23T00:00,23,22.9,0.2,22.9
2001-06-24T00:00,0,22.4,0.217,22.1
2001-06-25T00:00,0,24.1,0.209,22.1
2001-06-26T00:00,0,25.3,0.2,22.5
2001-06-27T00:00,0,26.4,0.192,23.2
2001-06-28T00:00,0,27.5,0.185,24.2
2001-06-29T00:00,0.5,27.2,0.179,24.7
2001-06-30T00:00,0,27.7,0.173,25.1
2001-07-01T00:00,9.6,26.3,0.168,25.1
2001-07-02T00:00,0.9,20.3,0.172,23.4
2001-07-03T00:00,0,21.8,0.171,21.5
2001-07-04T00:00,13,24.4,0.169,22.4
2001-07-05T00:00,6.6,23.7,0.189,22.9
2001-07-06T00:00,0,21.8,0.198,22.3
2001-07-07T00:00,0,23.1,0.193,21.5
2001-07-08T00:00,2.6,23.3,0.189,22.1
2001-07-09T00:00,1.1,25.4,0.186,22.6
2001-07-10T00:00,0,26.1,0.181,23.3
2001-07-11T00:00,0.9,25.3,0.176,23.8
2001-07-12T00:00,0,23.1,0.171,23.1
2001-07-13T00:00,0,22.8,0.166,22.7
2001-07-14T00:00,0,22.7,0.161,22.6
2001-07-15T00:00,0,23.9,0.159,22.8
2001-07-16T00:00,0,25.4,0.16,23.2
2001-07-17T00:00,0.7,26.5,0.157,23.9
2001-07-18T00:00,8.1,24.2,0.154,23.9
2001-07-19T00:00,0.1,23.4,0.157,23.1
2001-07-20T00:00,0,22.5,0.156,22.6
2001-07-21T00:00,0,22.9,0.154,22
2001-07-22T00:00,0,23.7,0.151,22.1
2001-07-23T00:00,0,25.3,0.149,22.9
2001-07-24T00:00,0.1,26.7,0.146,23.9
2001-07-25T00:00,2.5,27.7,0.143,24.9
2001-07-26T00:00,14.6,25.2,0.144,25
2001-07-27T00:00,0,22.3,0.155,23.6
2001-07-28T00:00,0,22.1,0.156,22.8
2001-07-29T00:00,27.4,20.1,0.173,22.4
2001-07-30T00:00,0,22.2,0.204,22.1
2001-07-31T00:00,0.7,22.8,0.201,22.3
2001-08-01T00:00,0,23.9,0.196,22.3
2001-08-02T00:00,0,23.8,0.188,22.7
2001-08-03T00:00,0,24.4,0.182,23.1
2001-08-04T00:00,0,25.5,0.177,23.8
2001-08-05T00:00,0.2,26,0.171,24.2
2001-08-06T00:00,0.3,27.3,0.167,24.8
2001-08-07T00:00,0,28.6,0.161,25.7
2001-08-08T00:00,0,29.4,0.155,26.5
2001-08-09T00:00,0.3,29.4,0.15,26.9
2001-08-10T00:00,21,28.4,0.15,27.2
2001-08-11T00:00,7.5,26.3,0.173,26.6
2001-08-12T00:00,24.7,25.1,0.202,25.9
2001-08-13T00:00,16,25.3,0.241,25.5
2001-08-14T00:00,0.6,25.3,0.236,25.1
2001-08-15T00:00,0,24.9,0.223,24.4
2001-08-16T00:00,0,24.9,0.213,24
2001-08-17T00:00,0.5,25.9,0.205,24.5
2001-08-18T00:00,0,25,0.199,24.5
2001-08-19T00:00,7.9,24.8,0.195,24.2
2001-08-20T00:00,0.1,25.3,0.203,24.4
2001-08-21T00:00,0,24.3,0.199,24.2
2001-08-22T00:00,0,24.5,0.194,23.8
2001-08-23T00:00,8.6,24.6,0.189,23.9
2001-08-24T00:00,3.5,24.3,0.206,23.9
2001-08-25T00:00,0,23.9,0.203,23.6
2001-08-26T00:00,0,23.2,0.197,23.1
2001-08-27T00:00,3.2,25.1,0.191,23.7
2001-08-28T00:00,0,25.5,0.19,24.2
2001-08-29T00:00,0,25.3,0.187,24.4
2001-08-30T00:00,23.6,24.4,0.208,24.2
2001-08-31T00:00,2.6,24.8,0.229,24.3
2001-09-01T00:00,0,24,0.223,24.3
2001-09-02T00:00,0,20.7,0.215,23.2
2001-09-03T00:00,0,22.1,0.208,22.2
2001-09-04T00:00,0.4,24.1,0.203,23
2001-09-05T00:00,0,22.5,0.198,23.1
2001-09-06T00:00,0,21.1,0.193,22.1
2001-09-07T00:00,0,22.4,0.188,21.8
2001-09-08T00:00,0,23.5,0.183,22.6
2001-09-09T00:00,0,24.3,0.18,23.1
2001-09-10T00:00,5.3,24.6,0.177,23.7
2001-09-11T00:00,0,22.9,0.178,23.2
2001-09-12T00:00,0,21.3,0.177,22.4
2001-09-13T00:00,0,22.3,0.174,21.7
2001-09-14T00:00,5.1,17.9,0.172,21.5
2001-09-15T00:00,0,16.7,0.173,19.9
2001-09-16T00:00,0,18.2,0.171,19.1
2001-09-17T00:00,0,19.1,0.169,19.1
2001-09-18T00:00,0,20.2,0.166,19.5
2001-09-19T00:00,0,21.5,0.164,20.1
2001-09-20T00:00,11.7,21.3,0.164,20.6
2001-09-21T00:00,8.9,21.4,0.188,20.8
2001-09-22T00:00,0,22.1,0.195,21
2001-09-23T00:00,0,22,0.193,21.1
2001-09-24T00:00,17.6,22.3,0.191,21.2
2001-09-25T00:00,5.6,17.6,0.216,20.6
2001-09-26T00:00,0,14.5,0.215,18.4
2001-09-27T00:00,0.8,16.5,0.209,17.8
2001-09-28T00:00,0,14.2,0.206,17.4
2001-09-29T00:00,0.4,15.1,0.202,16.9
2001-09-30T00:00,0.2,13.5,0.196,16.7
2001-10-01T00:00,5,14.4,0.179,16.5
2001-10-02T00:00,0,18.3,0.176,17.1
2001-10-03T00:00,0,20,0.173,18.3
2001-10-04T00:00,0,20.6,0.171,19.2
2001-10-05T00:00,0,20.4,0.168,19.3
2001-10-06T00:00,3.7,17.6,0.166,19.3
2001-10-07T00:00,0,11.4,0.165,16.8
2001-10-08T00:00,0,9.3,0.163,15
2001-10-09T00:00,0,12,0.161,13.9
2001-10-10T00:00,0,15.5,0.158,15
2001-10-11T00:00,0,17.8,0.156,16.5
2001-10-12T00:00,0.1,18.3,0.153,17.2
2001-10-13T00:00,0,19.4,0.151,17.9
2001-10-14T00:00,13.1,19.3,0.15,18
2001-10-15T00:00,3.9,16.8,0.166,17.6
2001-10-16T00:00,2.7,15.7,0.169,16.3
2001-10-17T00:00,0,11.6,0.17,15.4
2001-10-18T00:00,0,10.4,0.169,14.2
2001-10-19T00:00,0,13.2,0.167,13.9
2001-10-20T00:00,0,15.4,0.165,15
2001-10-21T00:00,0,17.5,0.162,15.9
2001-10-22T00:00,0,18.4,0.16,17
2001-10-23T00:00,0,18.8,0.158,17.2
2001-10-24T00:00,0,20.7,0.155,18.1
2001-10-25T00:00,0,20.3,0.152,18.7
2001-10-26T00:00,0,12.3,0.15,16.7
2001-10-27T00:00,0,8.6,0.148,14
2001-10-28T00:00,0,7.9,0.147,12.8
2001-10-29T00:00,0,9.2,0.145,12.1
2001-10-30T00:00,0,12.5,0.143,12.7
2001-10-31T00:00,0,12.9,0.141,13.2
2001-11-01T00:00,0,15.1,0.14,14
2001-11-02T00:00,0,18.3,0.138,15.4
2001-11-03T00:00,0.9,17.7,0.136,16.4
2001-11-04T00:00,0,13.8,0.135,15.1
2001-11-05T00:00,0,11,0.134,14.2
2001-11-06T00:00,0,9,0.132,12.6
2001-11-07T00:00,0,13.6,0.131,12.8
2001-11-08T00:00,0,13.9,0.129,13.6
2001-11-09T00:00,0,12,0.128,13.6
2001-11-10T00:00,0,11.7,0.127,12
2001-11-11T00:00,0,10.9,0.125,12.6
2001-11-12T00:00,0,6.9,0.124,10.8
2001-11-13T00:00,0,8.1,0.124,9.8
2001-11-14T00:00,0,10.6,0.123,10.5
2001-11-15T00:00,0,12.9,0.122,11.5
2001-11-16T00:00,0,15,0.12,12.5
2001-11-17T00:00,0,11.8,0.119,12.9
2001-11-18T00:00,0,10,0.118,11.5
2001-11-19T00:00,0,12.7,0.118,11.6
2001-11-20T00:00,2,10.3,0.118,12.4
2001-11-21T00:00,0,6.1,0.117,10.3
2001-11-22T00:00,0,8.3,0.116,9.7
2001-11-23T00:00,0,10.5,0.115,9.8
2001-11-24T00:00,3.7,13.5,0.115,10.5
2001-11-25T00:00,12.5,16.1,0.115,12.5
2001-11-26T00:00,0.3,13.1,0.123,13
2001-11-27T00:00,0,11.7,0.129,11.7
2001-11-28T00:00,1.1,14.4,0.132,12.5
2001-11-29T00:00,0.5,14.9,0.134,13.2
2001-11-30T00:00,1.2,17.6,0.135,14.2
2001-12-01T00:00,0,16,0.136,14.6
2001-12-02T00:00,0,10.9,0.137,13.1
2001-12-03T00:00,0,9.6,0.137,11
2001-12-04T00:00,0,11.4,0.137,10.9
2001-12-05T00:00,0,14.3,0.138,12.1
2001-12-06T00:00,0,15.2,0.136,13.3
2001-12-07T00:00,0.8,14.4,0.135,13.5
2001-12-08T00:00,14.1,9.4,0.135,12.4
2001-12-09T00:00,2.9,8.4,0.147,11.2
2001-12-10T00:00,0,6.7,0.153,9.7
2001-12-11T00:00,10.9,9.2,0.167,9.6
2001-12-12T00:00,0.7,8.8,0.178,9.6
2001-12-13T00:00,2.8,11.3,0.179,10.1
2001-12-14T00:00,4.9,13.7,0.181,10.8
2001-12-15T00:00,0,9.8,0.185,11
2001-12-16T00:00,0,4.9,0.185,8.8
2001-12-17T00:00,3.4,9.6,0.183,8.7
2001-12-18T00:00,5.9,11.2,0.189,10.3
2001-12-19T00:00,0,7.8,0.191,9.4
2001-12-20T00:00,0,6.7,0.189,9
2001-12-21T00:00,0,4.7,0.187,7.9
2001-12-22T00:00,0,2.9,0.185,6.9
2001-12-23T00:00,0.7,6.7,0.182,6.5
2001-12-24T00:00,7,6.5,0.184,7.7
2001-12-25T00:00,0,2.6,0.186,6
2001-12-26T00:00,0,1.9,0.185,5.1
2001-12-27T00:00,0,0.7,0.184,4.2
2001-12-28T00:00,0,3.1,0.183,4.2
2001-12-29T00:00,0,3.4,0.181,4.5
2001-12-30T00:00,0,-1.7,0.18,3.8
2001-12-31T00:00,0,-1.8,0.179,2.8
2002-01-01T00:00,0,-1.8,0.178,2.6
2002-01-02T00:00,0,-1.2,0.177,2.4
2002-01-03T00:00,0,0.2,0.177,2.3
2002-01-04T00:00,0,1,0.177,2.3
2002-01-05T00:00,0,2.8,0.175,2.4
2002-01-06T00:00,19.1,1.6,0.179,2.8
2002-01-07T00:00,1,2.7,0.203,3.3
2002-01-08T00:00,0,0.6,0.203,3.1
2002-01-09T00:00,0.2,4.4,0.201,3.1
2002-01-10T00:00,0,8.2,0.198,4.7
2002-01-11T00:00,8.7,7.2,0.201,5.4
2002-01-12T00:00,0,4.7,0.205,4.6
2002-01-13T00:00,0.8,5.8,0.202,4.7
2002-01-14T00:00,0,5.4,0.199,4.3
2002-01-15T00:00,0,6.9,0.195,5.1
2002-01-16T00:00,0,4.1,0.192,4.9
2002-01-17T00:00,0,6.2,0.188,4.8
2002-01-18T00:00,0,4.2,0.186,5
2002-01-19T00:00,14.7,1,0.184,4
2002-01-20T00:00,1.1,1.9,0.183,3.7
2002-01-21T00:00,0.5,4.2,0.182,3.7
2002-01-22T00:00,0,5.8,0.183,4.5
2002-01-23T00:00,0.4,7.5,0.184,5.3
2002-01-24T00:00,3.5,9.6,0.185,6
2002-01-25T00:00,2.4,6.5,0.189,6.4
2002-01-26T00:00,0,5.8,0.19,5.1
2002-01-27T00:00,0,6.8,0.187,5
2002-01-28T00:00,0,9.5,0.184,6.3
2002-01-29T00:00,0,12.1,0.18,7.9
2002-01-30T00:00,0.4,14.3,0.177,9.7
2002-01-31T00:00,1.2,8.9,0.175,9.1
2002-02-01T00:00,1.6,12.9,0.174,9
2002-02-02T00:00,0,3.9,0.173,7.4
2002-02-03T00:00,0,4.2,0.171,4.7
2002-02-04T00:00,0.4,2.3,0.17,4.6
2002-02-05T00:00,0,-1.3,0.169,3.3
2002-02-06T00:00,0,3,0.168,3
2002-02-07T00:00,6.9,3.5,0.167,3.9
2002-02-08T00:00,0,5.8,0.168,4.1
2002-02-09T00:00,0,5.7,0.169,5
2002-02-10T00:00,2.6,8,0.17,5.3
2002-02-11T00:00,0.9,5.5,0.175,6
2002-02-12T00:00,0,4.3,0.177,3.9
2002-02-13T00:00,0,4.5,0.176,4.5
2002-02-14T00:00,0,1.4,0.175,3.5
2002-02-15T00:00,0,5.3,0.173,3.6
2002-02-16T00:00,0,8.8,0.171,5.4
2002-02-17T00:00,0,5.6,0.169,5.6
2002-02-18T00:00,0,2.7,0.167,4.4
2002-02-19T00:00,0,5.3,0.164,3.5
2002-02-20T00:00,0.6,10.7,0.161,5.4
2002-02-21T00:00,0.5,11.7,0.159,7.7
2002-02-22T00:00,0,8.1,0.156,7.4
2002-02-23T00:00,0,4.5,0.155,6.2
2002-02-24T00:00,0,4.3,0.153,5.1
2002-02-25T00:00,0,6.7,0.151,4.9
2002-02-26T00:00,0.8,10.3,0.149,6.7
2002-02-27T00:00,0.1,3.1,0.147,6.6
2002-02-28T00:00,0,1.1,0.147,4.1
2002-03-01T00:00,0,3.1,0.145,3.3
2002-03-02T00:00,7.7,6.3,0.144,4.2
2002-03-03T00:00,9.1,10.6,0.152,6.4
2002-03-04T00:00,0,0.4,0.159,5.1
2002-03-05T00:00,0,-0.2,0.161,2.9
2002-03-06T00:00,0,7.1,0.16,3.2
2002-03-07T00:00,0,10.1,0.156,6.1
2002-03-08T00:00,0,10.6,0.154,7.3
2002-03-09T00:00,1,13.4,0.152,8.6
2002-03-10T00:00,8.1,7.5,0.154,8.5
2002-03-11T00:00,0,2.8,0.156,5.8
2002-03-12T00:00,2.1,6.9,0.156,5.8
2002-03-13T00:00,8.8,8.7,0.163,6.9
2002-03-14T00:00,0,11.2,0.17,7.9
2002-03-15T00:00,0,13.9,0.169,9.1
2002-03-16T00:00,2.6,14.3,0.168,10.9
2002-03-17T00:00,7.1,5.6,0.169,8.7
2002-03-18T00:00,12.7,7.2,0.188,7.4
2002-03-19T00:00,1.3,7.7,0.2,7.5
2002-03-20T00:00,22.7,7.9,0.215,7.5
2002-03-21T00:00,0,8.4,0.225,7.5
2002-03-22T00:00,0,0.3,0.216,5.7
2002-03-23T00:00,0,4.2,0.21,4.3
2002-03-24T00:00,0,7.7,0.203,5.1
2002-03-25T00:00,0,8,0.197,6.3
2002-03-26T00:00,6.1,8.8,0.194,6.6
2002-03-27T00:00,19.4,8.1,0.233,7.3
2002-03-28T00:00,0,6.3,0.223,6.6
2002-03-29T00:00,0,10.2,0.214,7.1
2002-03-30T00:00,0.2,15.1,0.207,9.5
2002-03-31T00:00,8.6,10.5,0.201,9.8
2002-04-01T00:00,3.2,10.5,0.208,9.2
2002-04-02T00:00,0,11.9,0.205,9
2002-04-03T00:00,5.3,14.3,0.201,11.1
2002-04-04T00:00,0,7.2,0.202,9.4
2002-04-05T00:00,0,6.4,0.199,8.2
2002-04-06T00:00,0.1,5.1,0.195,7.4
2002-04-07T00:00,0,5.6,0.191,7
2002-04-08T00:00,0,11.7,0.187,8.2
2002-04-09T00:00,4,16.4,0.182,10.8
2002-04-10T00:00,0.3,13.7,0.18,11.6
2002-04-11T00:00,0,12,0.177,10.4
2002-04-12T00:00,1.5,12.4,0.175,10.7
2002-04-13T00:00,2.1,16.5,0.173,12.3
2002-04-14T00:00,0.2,18.1,0.171,13.7
2002-04-15T00:00,0.4,20.1,0.168,15.1
2002-04-16T00:00,0,21.3,0.163,16.2
2002-04-17T00:00,0,22.2,0.158,17
2002-04-18T00:00,0.8,21.8,0.152,17.7
2002-04-19T00:00,1.6,20.5,0.15,17.6
2002-04-20T00:00,5.7,19.5,0.149,17.4
2002-04-21T00:00,7.2,12.2,0.152,15.3
2002-04-22T00:00,13.6,12.6,0.171,13.2
2002-04-23T00:00,0,10,0.181,12.2
2002-04-24T00:00,0,11,0.179,11.5
2002-04-25T00:00,5.9,13,0.176,12
2002-04-26T00:00,0,12.8,0.174,12
2002-04-27T00:00,0.3,12.4,0.171,11.9
2002-04-28T00:00,28.6,16.8,0.197,12.9
2002-04-29T00:00,0.4,13.2,0.211,13.4
2002-04-30T00:00,1.4,13,0.205,12.2
2002-05-01T00:00,0.8,15.3,0.199,12.9
2002-05-02T00:00,17.2,18.9,0.196,14.2
2002-05-03T00:00,0.1,15,0.211,14.8
2002-05-04T00:00,0.1,12.1,0.205,13.2
2002-05-05T00:00,0,13.9,0.199,13.1
2002-05-06T00:00,0,16,0.193,13.8
2002-05-07T00:00,1.8,19.2,0.187,15.3
2002-05-08T00:00,0.5,18.3,0.183,16.1
2002-05-09T00:00,2,16,0.18,15.5
2002-05-10T00:00,0,19.7,0.177,16
2002-05-11T00:00,0,16.4,0.17,15.8
2002-05-12T00:00,5.7,18.9,0.166,15.8
2002-05-13T00:00,35.9,20.6,0.169,17.2
2002-05-14T00:00,1.1,14.1,0.218,16
2002-05-15T00:00,0,15.6,0.21,14.8
2002-05-16T00:00,0,18.5,0.2,15
2002-05-17T00:00,1.1,20.6,0.191,16.9
2002-05-18T00:00,11.3,14.2,0.192,16.4
2002-05-19T00:00,0,11.7,0.195,14.1
2002-05-20T00:00,0,11.7,0.191,13.3
2002-05-21T00:00,0,11.1,0.186,12.9
2002-05-22T00:00,0,13.1,0.181,13
2002-05-23T00:00,0,15.9,0.175,13.8
2002-05-24T00:00,0,19.9,0.168,15.6
2002-05-25T00:00,0,19.4,0.161,17.3
2002-05-26T00:00,0,19.7,0.159,17.5
2002-05-27T00:00,0,20.9,0.156,18.2
2002-05-28T00:00,0,20.9,0.154,18.8
2002-05-29T00:00,0,21.5,0.151,19.1
2002-05-30T00:00,0,22.1,0.147,19.4
2002-05-31T00:00,0,24.1,0.142,20.3
2002-06-01T00:00,0.7,25,0.139,21.5
2002-06-02T00:00,0,24.6,0.135,21.5
2002-06-03T00:00,0,21.3,0.131,21
2002-06-04T00:00,0,22.5,0.128,21
2002-06-05T00:00,0.6,25.4,0.127,21.9
2002-06-06T00:00,25.6,23.9,0.134,22.7
2002-06-07T00:00,2,19.4,0.173,21.2
2002-06-08T00:00,0,19,0.173,19.8
2002-06-09T00:00,0,21,0.169,19.9
2002-06-10T00:00,0,24.1,0.164,21.2
2002-06-11T00:00,0,25.3,0.16,22.1
2002-06-12T00:00,2.2,26,0.154,22.9
2002-06-13T00:00,26.7,21.9,0.156,22.4
2002-06-14T00:00,16.7,18.7,0.213,20.7
2002-06-15T00:00,4.3,20.2,0.226,20.2
2002-06-16T00:00,0,21.9,0.216,20.3
2002-06-17T00:00,0,22,0.204,20.5
2002-06-18T00:00,0,22,0.193,20.4
2002-06-19T00:00,0,22.5,0.187,20.9
2002-06-20T00:00,0,23,0.18,21.3
2002-06-21T00:00,0,23,0.174,21.5
2002-06-22T00:00,0,23.6,0.168,22
2002-06-23T00:00,0,24.5,0.162,22.6
2002-06-24T00:00,0,26.9,0.157,23.7
2002-06-25T00:00,2.4,27.3,0.154,24.7
2002-06-26T00:00,0,27.9,0.151,25.2
2002-06-27T00:00,12.2,26.9,0.15,25.6
2002-06-28T00:00,3.7,24.7,0.158,24.7
